id,name,category,falCategory,status,prefix,supportsLora,imageFields,maxRefs,refImagesField,needsSource,needsFirstFrame,supportsI2v,promptField,aspectRatioField,durationField,hasOpenapiOverlay,notes
fal-ai/stable-audio-3/small/music/base/audio-outpainting,Stable Audio 3 Small Music Base Audio Outpainting,audio,audio-to-audio,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/davinci-magihuman,Davinci Magihuman,video,image-to-video,available,fal-ai,False,,1,image_url,False,True,True,prompt,,,False,
fal-ai/omnilottie/image-to-lottie,Omnilottie,image,json,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/wan-i2v-lora,Wan-2.1 Image-to-Video with LoRAs,video,image-to-video,available,fal-ai,True,,1,image_url,False,True,True,prompt,,,False,
fal-ai/ltx-2-19b/distilled/audio-to-video,LTX-2 19B Distilled,audio,audio-to-video,available,fal-ai,False,image_url,1,image_url,False,True,True,prompt,,,False,
fal-ai/magi-distilled/image-to-video,MAGI-1 (Distilled),video,image-to-video,available,fal-ai,False,image_url|end_image_url,1,image_url,False,True,True,prompt,,,False,
fal-ai/qwen-image-edit-2509-lora-gallery/remove-lighting,Qwen Image Edit 2509 Lora Gallery,image,image-to-image,available,fal-ai,True,,1,image_url,True,False,False,prompt,,,False,
fal-ai/dia-tts/voice-clone,Dia Tts,audio,audio-to-audio,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/wan/v2.2-5b/text-to-video/distill,Wan,video,text-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
bria/fibo-edit/blend,Fibo Edit [Blend],image,image-to-image,available,bria,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/ltx23-trainer-v2/t2v,LTX 2.3 Trainer (V2) - Text-to-Video,image,training,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/ltx-2-19b/distilled/extend-video,LTX-2 19B Distilled,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/playground-v25/inpainting,Playground v2.5,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/flux-2-trainer/edit,FLUX 2 Trainer Edit,image,training,available,fal-ai,False,image_urls,9,image_urls,False,False,False,prompt,,,False,
fal-ai/ltx-2.3-quality/image-to-video/lora,Ltx 2.3 Quality,video,image-to-video,available,fal-ai,True,image_url|end_image_url,1,image_url,False,True,True,prompt,,,False,
fal-ai/wan-22-image-trainer,Wan 2.2 14B Image Trainer,image,training,available,fal-ai,True,,1,image_url,False,False,False,prompt,,,False,supportsLora via schema fields/tags (not id)
fal-ai/stable-audio-3/small/sfx/audio-inpainting,Stable Audio 3 Small SFX Audio Inpainting,audio,audio-to-audio,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/framepack/flf2v,Framepack,video,image-to-video,available,fal-ai,False,,1,image_url,False,True,True,prompt,,,False,
fal-ai/ltx-2-19b/audio-to-video/lora,LTX-2 19B,audio,audio-to-video,available,fal-ai,True,image_url,1,image_url,False,True,True,prompt,,,False,
fal-ai/stable-audio-3/small/music/audio-outpainting,Stable Audio 3 Small Music Audio Outpainting,audio,audio-to-audio,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/vibevoice/0.5b,Vibevoice,audio,text-to-speech,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
ideogram/v4/trainer,Ideogram V4.0q LoRA Trainer,image,training,available,ideogram,True,,1,image_url,False,False,False,prompt,,,False,supportsLora via schema fields/tags (not id)
fal-ai/ernie-image/lora,Ernie Image Lora,image,text-to-image,available,fal-ai,True,,1,image_url,False,False,False,prompt,,,False,
fal-ai/pixverse/v3.5/image-to-video/fast,PixVerse V3.5 Image To Video Fast,video,image-to-video,available,fal-ai,False,image_url|end_image_url,1,image_url,False,True,True,prompt,,,False,
fal-ai/tada/1b/text-to-speech,Tada TTS 1B,audio,audio-to-audio,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
bria/fibo-edit/rewrite_text,Fibo Edit [Rewrite Text],image,image-to-image,available,bria,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/fast-lcm-diffusion/inpainting,Latent Consistency Models (v1.5/XL),image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/moondream-next/batch,MoonDreamNext Batch,image,vision,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/fast-lightning-sdxl/inpainting,Stable Diffusion XL Lightning,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/ideogram/v2/edit,Ideogram V2 Edit,image,image-to-image,available,fal-ai,False,image_url,1,image_url,True,False,False,prompt,,,False,
fal-ai/flux-2-trainer-v2/edit,FLUX 2 Trainer V2 Edit,image,training,available,fal-ai,False,image_urls,9,image_urls,False,False,False,prompt,,,False,
bria/fibo-edit/restyle,Fibo Edit [Restyle],image,image-to-image,available,bria,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/stable-audio-3/medium/base/audio-inpainting,Stable Audio 3 Medium Base Audio Inpainting,audio,audio-to-audio,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/stable-audio-3/small/sfx/audio-to-audio,Stable Audio 3,audio,audio-to-audio,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/image-editing/weather-effect,Image Editing Weather Effect,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/image-apps-v2/photography-effects,Photography Effects,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/stable-audio-3/small/sfx/base/audio-to-audio,Stable Audio 3 Small SFX Base Audio to Audio,audio,audio-to-audio,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/stable-audio-3/small/music/audio-inpainting,Stable Audio 3 Small Music Audio Inpainting,audio,audio-to-audio,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/qwen-image-edit-2509-lora-gallery/lighting-restoration,Qwen Image Edit 2509 Lora Gallery,image,image-to-image,available,fal-ai,True,,1,image_url,True,False,False,prompt,,,False,
fal-ai/ideogram/v2a/turbo/remix,Ideogram V2A Turbo Remix,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/ltx23-trainer-v2/i2v,LTX 2.3 Trainer (V2) - Image-to-Video,image,training,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/longcat-single-avatar/audio-to-video,Longcat Single Avatar,audio,audio-to-video,available,fal-ai,False,image_url,1,image_url,False,True,True,prompt,,,False,
fal-ai/magi-distilled,MAGI-1 (Distilled),video,text-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/docres/dewarp,DocRes-dewarp,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/ltx-2.3-quality/reference-video-to-video/lora,Ltx 2.3 Quality,video,video-to-video,available,fal-ai,True,,1,image_url,False,False,False,prompt,,,False,
fal-ai/wan-22-vace-fun-a14b/reframe,Wan 2.2 VACE Fun A14B,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/trellis-2-lora-trainer,TRELLIS.2 Trainer,image,training,available,fal-ai,True,,1,image_url,False,False,False,prompt,,,False,
fal-ai/pixverse/v3.5/text-to-video,PixVerse V3.5 Text To Video,video,text-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/cosmos-predict-2.5/distilled/text-to-video,Cosmos Predict 2.5 2B Distilled,video,text-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/image-preprocessors/sam,Image Preprocessors,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/pixverse/v3.5/effects,PixVerse V3.5 Effects,video,image-to-video,available,fal-ai,False,,1,image_url,False,True,True,prompt,,,False,
rundiffusion-fal/juggernaut-flux-lora/inpainting,Juggernaut Flux Lora,image,image-to-image,available,rundiffusion-fal,True,,1,image_url,True,False,False,prompt,,,False,
bria/video/erase/keypoints,Video,video,video-to-video,available,bria,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/z-image/base/lora,Z Image Base Lora,image,text-to-image,available,fal-ai,True,,1,image_url,False,False,False,prompt,,,False,
ideogram/v4/tiling/lora,Ideogram V4.0q Tiling LoRA,image,image-to-image,available,ideogram,True,,1,image_url,True,False,False,prompt,,,False,
fal-ai/ltx-video-v095/multiconditioning,LTX Video-0.9.5,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/ltx-2.3-22b/image-to-video/lora,LTX-2.3 22B,video,image-to-video,available,fal-ai,True,image_url|end_image_url,1,image_url,False,True,True,prompt,,,False,
fal-ai/qwen-image-edit-2509-lora-gallery/remove-element,Qwen Image Edit 2509 Lora Gallery,image,image-to-image,available,fal-ai,True,,1,image_url,True,False,False,prompt,,,False,
fal-ai/amt-interpolation/frame-interpolation,AMT Frame Interpolation,video,image-to-video,available,fal-ai,False,,1,image_url,False,True,True,prompt,,,False,
fal-ai/kling-video/lipsync/text-to-video,Kling LipSync Text-to-Video,video,text-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/ltx-2.3-22b/text-to-video/lora,LTX-2.3 22B,video,text-to-video,available,fal-ai,True,,1,image_url,False,False,False,prompt,,,False,
fal-ai/stable-audio-3/small/sfx/base/audio-outpainting,Stable Audio 3 Small SFX Base Audio Outpainting,audio,audio-to-audio,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/image-editing/broccoli-haircut,Image Editing Broccoli Haircut,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/ltx-2.3-quality/extend-video/lora,Ltx 2.3 Quality,video,video-to-video,available,fal-ai,True,,1,image_url,False,False,False,prompt,,,False,
hitem3d/hi3d/multicolor,Hi3D 3D to Multicolor,3d,3d-to-3d,available,hitem3d,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/cosmos-predict-2.5/video-to-video,Cosmos Predict 2.5 2B,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/ideogram/v2a/remix,Ideogram V2A Remix,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/ltx-2.3-quality/colorization,Ltx 2.3 Quality,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/invisible-watermark,Invisible Watermark,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/cogvideox-5b/video-to-video,CogVideoX-5B,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
bria/fibo-edit/reseason,Fibo Edit [Reseason],image,image-to-image,available,bria,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/ideogram/v2/turbo/remix,Ideogram V2 Turbo Remix,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/fast-animatediff/turbo/video-to-video,AnimateDiff Turbo,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/stable-audio-3/small/sfx/audio-outpainting,Stable Audio 3 Small SFX Audio Outpainting,audio,audio-to-audio,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/object-removal/bbox,Object Removal,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/one-to-all-animation/1.3b,One To All Animation,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/ltxv-13b-098-distilled/extend,LTX-Video 13B 0.9.8 Distilled,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/stable-audio-3/small/sfx/base/audio-inpainting,Stable Audio 3 Small SFX Base Audio Inpainting,audio,audio-to-audio,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/ltx-video-v095/extend,LTX Video-0.9.5,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/pixverse/v3.5/text-to-video/fast,PixVerse V3.5 Text To Video Fast,video,text-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/pixverse/v4/text-to-video/fast,PixVerse V4 Text To Video Fast,video,text-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/pixverse/v4/image-to-video/fast,PixVerse V4 Image To Video Fast,video,image-to-video,available,fal-ai,False,image_url|end_image_url,1,image_url,False,True,True,prompt,,,False,
fal-ai/workflow-utilities/interleave-video,Workflow Utilities Interleave Video,image,unknown,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
bria/bria_video_eraser/erase/keypoints,Bria Video Eraser,video,video-to-video,available,bria,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/ltxv-13b-098-distilled/multiconditioning,LTX-Video 13B 0.9.8 Distilled,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/image-preprocessors/scribble,Image Preprocessors,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/sa2va/8b/video,Sa2VA 8B Video,image,vision,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
bria/video/increase-resolution,Video,video,video-to-video,available,bria,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/omnilottie,Omnilottie,image,json,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/wan-vace-14b/pose,Wan VACE 14B,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/ltx-2.3-22b/extend-video,LTX-2.3 22B,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/one-to-all-animation/14b,One To All Animation,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/chrono-edit-lora-gallery/paintbrush,Chrono Edit Lora Gallery,image,image-to-image,available,fal-ai,True,,1,image_url,True,False,False,prompt,,,False,
fal-ai/omnilottie/video-to-lottie,Omnilottie,image,json,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/fast-animatediff/video-to-video,AnimateDiff,video,video-to-video,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/stable-audio-3-trainer,Stable Audio 3 Trainer,image,training,available,fal-ai,True,,1,image_url,False,False,False,prompt,,,False,supportsLora via schema fields/tags (not id)
fal-ai/scene-finder,Scene Finder,image,vision,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/ltx-2-19b/text-to-video/lora,LTX-2 19B,video,text-to-video,available,fal-ai,True,,1,image_url,False,False,False,prompt,,,False,
mirelo-ai/sfx1.6/inpaint-audio,Mirelo SFX1.6,audio,audio-to-audio,available,mirelo-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/ltx-2.3-quality/text-to-video/lora,Ltx 2.3 Quality,video,text-to-video,available,fal-ai,True,,1,image_url,False,False,False,prompt,,,False,
fal-ai/flowedit,Flow-Edit,image,image-to-image,available,fal-ai,False,,1,image_url,True,False,False,prompt,,,False,
fal-ai/ltx23-v2v-trainer,LTX-2.3 22B Video to Video Trainer,image,training,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/ltx-2-19b/distilled/image-to-video/lora,LTX-2 19B Distilled,video,image-to-video,available,fal-ai,True,image_url|end_image_url,1,image_url,False,True,True,prompt,,,False,
fal-ai/qwen-image-edit-plus-lora-gallery/lighting-restoration,Qwen Image Edit Plus Lora Gallery,image,image-to-image,available,fal-ai,True,,1,image_url,True,False,False,prompt,,,False,
decart/lucy-2-5/realtime,Lucy 2.5,video,video-to-video,available,decart,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/smart-turn,Pipecat's Smart Turn model,audio,speech-to-text,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/sa2va/4b/video,Sa2VA 4B Video,image,vision,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/ernie-image-trainer,ERNIE-Image Trainer,image,training,available,fal-ai,True,,1,image_url,False,False,False,prompt,,,False,supportsLora via schema fields/tags (not id)
fal-ai/ltx-2.3-22b/reference-video-to-video/lora,LTX 2.3 22B,video,video-to-video,available,fal-ai,True,,1,image_url,False,False,False,prompt,,,False,
fal-ai/moondream2/point-object-detection,Moondream2,image,vision,available,fal-ai,False,,1,image_url,False,False,False,prompt,,,False,
bria/video/background-removal/realtime,Bria's VRMBG 3.0 Realtime,bg,video-to-video,available,bria,False,,1,image_url,False,False,False,prompt,,,False,
fal-ai/ltx-2.3-22b/audio-to-video/lora,LTX-2.3 22B,audio,audio-to-video,available,fal-ai,True,image_url,1,image_url,False,True,True,prompt,,,False,
fal-ai/ai-avatar/multi-text,AI Avatar Multi Text,video,image-to-video,available,fal-ai,False,,1,image_url,False,True,True,prompt,,,False,
fal-ai/wan-trainer/t2v-14b,Wan-2.1 LoRA Trainer,image,training,available,fal-ai,True,,1,image_url,False,False,False,prompt,,,False,supportsLora via schema fields/tags (not id)
